G1969,20,2021-11-24 19:56:00,2021-11-24 21:26:00,南京,上海,46,36
G7027,20,2021-11-24 20:00:00,2021-11-24 21:42:00,南京,上海,46,36
G7217,20,2021-11-24 20:04:00,2021-11-24 21:59:00,南京,上海,46,36
D351,20,2021-11-24 20:08:00,2021-11-24 22:21:00,南京,上海,46,36
G13,20,2021-11-24 20:24:00,2021-11-24 21:36:00,南京,上海,46,36
G7275,20,2021-11-24 20:34:00,2021-11-24 21:55:00,南京,上海,46,36
G7091,20,2021-11-24 20:40:00,2021-11-24 22:48:00,南京,上海,46,36
G1235,20,2021-11-24 20:48:00,2021-11-24 22:16:00,南京,上海,46,36
G1973,20,2021-11-24 20:57:00,2021-11-24 22:25:00,南京,上海,46,36
G1231,20,2021-11-24 21:09:00,2021-11-24 22:30:00,南京,上海,46,36
K1511,20,2021-11-25 00:46:00,2021-11-25 04:21:00,南京,上海,46,36
K8351,20,2021-11-25 00:58:00,2021-11-25 05:08:00,南京,上海,46,36
K1047,20,2021-11-25 01:11:00,2021-11-25 05:04:00,南京,上海,46,36
K1555,20,2021-11-25 01:30:00,2021-11-25 05:23:00,南京,上海,46,36
Z375,20,2021-11-25 01:45:00,2021-11-25 05:32:00,南京,上海,46,36
K359,20,2021-11-25 02:12:00,2021-11-25 05:56:00,南京,上海,46,36
K151,20,2021-11-25 02:50:00,2021-11-25 11:48:00,南京,上海,46,36
K8361,20,2021-11-25 03:10:00,2021-11-25 08:00:00,南京,上海,46,36
D309,20,2021-11-25 03:44:00,2021-11-25 11:26:00,南京,上海,46,36
K281,20,2021-11-25 04:00:00,2021-11-25 07:10:00,南京,上海,46,36
D709,20,2021-11-25 05:16:00,2021-11-25 07:44:00,南京,上海,46,36
G7029,20,2021-11-25 05:36:00,2021-11-25 07:30:00,南京,上海,46,36
G7031,20,2021-11-25 11:00:00,2021-11-25 07:50:00,南京,上海,46,36
C3854,20,2021-11-25 11:05:00,2021-11-25 09:56:00,南京,上海,46,36
G7035,20,2021-11-25 11:31:00,2021-11-25 08:35:00,南京,上海,46,36
G7037,20,2021-11-25 11:48:00,2021-11-25 08:58:00,南京,上海,46,36
G7001,20,2021-11-25 07:00:00,2021-11-25 08:39:00,南京,上海,46,36
G7043,20,2021-11-25 07:09:00,2021-11-25 09:36:00,南京,上海,46,36
G7505,20,2021-11-25 07:13:00,2021-11-25 08:55:00,南京,上海,46,36
Z195,20,2021-11-25 07:20:00,2021-11-25 10:02:00,南京,上海,46,36
G7313,20,2021-11-25 07:24:00,2021-11-25 09:12:00,南京,上海,46,36
G7389,20,2021-11-25 07:33:00,2021-11-25 09:43:00,南京,上海,46,36
K737,20,2021-11-25 07:41:00,2021-11-25 12:05:00,南京,上海,46,36
T109,20,2021-11-25 07:50:00,2021-11-25 11:00:00,南京,上海,46,36
D3135,20,2021-11-25 08:10:00,2021-11-25 10:37:00,南京,上海,46,36
G7225,20,2021-11-25 08:16:00,2021-11-25 10:18:00,南京,上海,46,36
G7255,20,2021-11-25 08:35:00,2021-11-25 10:58:00,南京,上海,46,36
G7105,20,2021-11-25 08:47:00,2021-11-25 10:43:00,南京,上海,46,36
G7005,20,2021-11-25 09:00:00,2021-11-25 10:39:00,南京,上海,46,36
G7147,20,2021-11-25 09:01:00,2021-11-25 11:02:00,南京,上海,46,36
Z39,20,2021-11-25 09:11:00,2021-11-25 11:59:00,南京,上海,46,36
G7107,20,2021-11-25 09:10:00,2021-11-25 11:07:00,南京,上海,46,36
G7185,20,2021-11-25 09:15:00,2021-11-25 10:37:00,南京,上海,46,36
G7599,20,2021-11-25 09:20:00,2021-11-25 10:54:00,南京,上海,46,36
T131,20,2021-11-25 09:28:00,2021-11-25 12:44:00,南京,上海,46,36
G7045,20,2021-11-25 09:33:00,2021-11-25 11:39:00,南京,上海,46,36
G7787,20,2021-11-25 09:40:00,2021-11-25 11:09:00,南京,上海,46,36
K559,20,2021-11-25 09:45:00,2021-11-25 13:48:00,南京,上海,46,36
G7109,20,2021-11-25 09:55:00,2021-11-25 12:00:00,南京,上海,46,36
Z251,20,2021-11-25 10:00:00,2021-11-25 12:50:00,南京,上海,46,36
G7791,20,2021-11-25 10:00:00,2021-11-25 11:43:00,南京,上海,46,36
